symbol,model,prediction_file,pnl_mode,negative_mode,trading_days,first_date,last_date,ref_close,ref_price_date_used,shares,invested_notional,pnl_predicted,pnl_oracle,final_equity_predicted,final_equity_oracle,total_return_predicted,total_return_oracle,days_long_predicted,days_short_predicted,days_flat_predicted,days_long_oracle,days_short_oracle,days_flat_oracle,return_gap_oracle_minus_predicted,total_return_sign_predicted,total_return_sign_oracle,predicted_underperforms_oracle
CSIL,Prophet,CSIL_predictions_20260311_073110_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,4.42,2026-03-19,22624.0,99998.08,0.0,61537.279999999984,100000.0,161537.27999999997,0.0,0.6153727999999998,0,0,25,13,0,12,0.6153727999999998,0,1,True
CTM,RandomForest,CTM_predictions_20260311_144337_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,5.4,2026-03-19,18519.0,100002.6,-2963.0399999999872,54075.48000000002,97036.96,154075.48,-0.029630399999999873,0.5407548000000002,9,0,16,15,0,10,0.5703852,-1,1,True
CYAN,RandomForest,CYAN_predictions_20260311_073304_20260304_20260511.csv,shares,flat,6,2026-03-04,2026-03-11,41.91,2026-03-11,2386.0,99997.26,13433.17999999999,19708.359999999993,113433.18,119708.35999999999,0.1343317999999999,0.19708359999999994,3,0,3,4,0,2,0.06275180000000005,1,1,True
DAAG,RandomForest,DAAG_predictions_20260311_073407_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,61.63,2026-03-19,1623.0,100025.49,2126.129999999992,44015.759999999995,102126.12999999999,144015.76,0.02126129999999992,0.4401575999999999,24,0,1,10,0,15,0.4188963,1,1,True
DADX,RandomForest,DADX_predictions_20260311_073506_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,59.95,2026-03-19,1668.0,99996.6,-1551.2400000000139,40565.75999999999,98448.75999999998,140565.75999999998,-0.01551240000000014,0.4056575999999999,22,0,3,9,0,16,0.42117000000000004,-1,1,True
DBCI,Prophet,DBCI_predictions_20260311_073520_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,5.1,2026-03-19,19608.0,100000.79999999999,-6666.719999999979,72745.68000000001,93333.28000000003,172745.68,-0.06666719999999979,0.7274568000000001,17,0,8,11,0,14,0.7941239999999999,-1,1,True
DCL,RandomForest,DCL_predictions_20260311_073716_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,7.42,2026-03-19,13477.0,99999.34,9972.979999999992,55929.55000000001,109972.98,155929.55000000002,0.09972979999999992,0.5592955000000001,17,0,8,12,0,13,0.45956570000000013,1,1,True
DCR,Prophet,DCR_predictions_20260311_073918_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,35.94,2026-03-19,2782.0,99985.07999999999,584.2200000000012,15273.180000000046,100584.22,115273.18000000005,0.005842200000000012,0.15273180000000044,25,0,0,13,0,12,0.14688960000000043,1,1,True
DEL,RandomForest,DEL_predictions_20260311_144522_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,15.49,2026-03-19,6456.0,100003.44,22466.880000000012,82959.59999999998,122466.88,182959.59999999998,0.2246688000000001,0.8295959999999998,9,0,16,13,0,12,0.6049271999999997,1,1,True
DFML,XGBoost,DFML_predictions_20260311_074109_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,15.96,2026-03-19,6266.0,100005.36,-3007.6800000000035,53323.65999999999,96992.31999999999,153323.65999999997,-0.030076800000000035,0.5332365999999998,12,0,13,15,0,10,0.5633133999999999,-1,1,True
DFSM,Prophet,DFSM_predictions_20260311_074310_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,5.27,2026-03-19,18975.0,99998.24999999999,30359.999999999993,71915.25,130360.0,171915.25,0.3035999999999999,0.7191525,25,0,0,16,0,9,0.41555250000000005,1,1,True
DGKC,RandomForest,DGKC_predictions_20260311_074507_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,159.97,2026-03-19,625.0,99981.25,-12243.749999999984,54268.75000000001,87756.25000000001,154268.75,-0.12243749999999984,0.5426875000000001,5,0,20,12,0,13,0.665125,-1,1,True
DINT,Prophet,DINT_predictions_20260311_074523_20260304_20260511.csv,shares,flat,22,2026-03-04,2026-04-09,60.51,2026-04-09,1653.0,100023.03,17835.87,28944.03,117835.87,128944.03,0.17835869999999998,0.2894403,14,0,8,4,0,18,0.1110816,1,1,True
DLL,Prophet,DLL_predictions_20260311_074624_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,579.6,2026-03-19,173.0,100270.8,0.0,25036.56000000002,100000.0,125036.56000000003,0.0,0.2503656000000002,0,0,25,7,0,18,0.2503656000000002,0,1,True
DNCC,XGBoost,DNCC_predictions_20260311_074741_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,17.14,2026-03-19,5834.0,99994.76000000001,-15401.75999999997,32553.71999999999,84598.24000000003,132553.72,-0.1540175999999997,0.3255371999999999,9,0,16,10,0,15,0.4795547999999996,-1,1,True
DOL,Prophet,DOL_predictions_20260311_074933_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,27.2,2026-03-19,3676.0,99987.2,-2279.119999999993,28893.360000000026,97720.88,128893.36000000003,-0.02279119999999993,0.28893360000000023,25,0,0,13,0,12,0.3117248000000002,-1,1,True
DSIL,XGBoost,DSIL_predictions_20260311_075132_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,6.38,2026-03-19,15674.0,100000.12,7366.779999999997,53605.080000000016,107366.78,153605.08000000002,0.07366779999999996,0.5360508000000002,15,0,10,13,0,12,0.4623830000000002,1,1,True
DSL,Prophet,DSL_predictions_20260311_075327_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,5.48,2026-03-19,18248.0,99999.04000000001,6751.76,35401.12,106751.76,135401.12,0.0675176,0.3540112,24,0,1,9,0,16,0.2864936,1,1,True
DWAE,Prophet,DWAE_predictions_20260311_075340_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,19.0,2026-03-19,5263.0,99997.0,-12894.350000000013,53261.560000000005,87105.65,153261.56,-0.12894350000000013,0.5326156000000001,8,0,17,13,0,12,0.6615591000000002,-1,1,True
DWSM,Prophet,DWSM_predictions_20260311_075524_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,5.2,2026-03-19,19231.0,100001.2,-4423.129999999991,42308.200000000026,95576.87000000001,142308.2,-0.04423129999999991,0.42308200000000024,25,0,0,14,0,11,0.46731330000000015,-1,1,True
DWTM,XGBoost,DWTM_predictions_20260311_075606_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,7.7,2026-03-19,12987.0,99999.90000000001,-25714.260000000002,37012.94999999999,74285.73999999999,137012.94999999998,-0.2571426,0.3701294999999999,3,0,22,8,0,17,0.6272720999999999,-1,1,True
DYNO,RandomForest,DYNO_predictions_20260311_075749_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,262.53,2026-03-19,381.0,100023.93,5391.150000000013,29127.449999999975,105391.15000000001,129127.44999999998,0.05391150000000013,0.29127449999999977,9,0,16,13,0,12,0.23736299999999963,1,1,True
ECOP,XGBoost,ECOP_predictions_20260311_075929_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,39.17,2026-03-19,2553.0,100001.01000000001,-2757.2399999999943,53357.70000000002,97242.76000000001,153357.7,-0.027572399999999945,0.5335770000000002,12,0,13,13,0,12,0.5611494000000001,-1,1,True
EFERT,XGBoost,EFERT_predictions_20260311_080119_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,200.98,2026-03-19,498.0,100088.04,-4910.279999999979,26872.08000000001,95089.72000000002,126872.08000000002,-0.04910279999999979,0.2687208000000001,10,0,15,10,0,15,0.3178235999999999,-1,1,True
EFUG,RandomForest,EFUG_predictions_20260311_080223_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,120.0,2026-03-19,833.0,99960.0,8513.26,32978.46999999999,108513.26,132978.46999999997,0.0851326,0.3297846999999999,12,0,13,11,0,14,0.24465209999999987,1,1,True
EFUL,RandomForest,EFUL_predictions_20260311_080341_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,144.03,2026-03-19,694.0,99956.82,-2880.1000000000213,22076.139999999985,97119.89999999998,122076.13999999998,-0.028801000000000212,0.22076139999999986,15,0,10,12,0,13,0.24956240000000007,-1,1,True
ELCM,RandomForest,ELCM_predictions_20260311_080346_20260304_20260511.csv,shares,flat,24,2026-03-04,2026-04-09,157.48,2026-03-19,635.0,99999.79999999999,-32054.799999999996,1917.7000000000064,67945.20000000001,101917.70000000001,-0.32054799999999994,0.019177000000000066,13,0,11,2,0,22,0.339725,-1,1,True
ELSM,XGBoost,ELSM_predictions_20260311_080434_20260304_20260511.csv,shares,flat,21,2026-03-05,2026-04-09,112.04,2026-03-19,893.0,100051.72,5652.690000000011,23048.33,105652.69000000002,123048.33,0.056526900000000116,0.23048330000000003,10,0,11,5,0,16,0.1739563999999999,1,1,True
EMCO,Prophet,EMCO_predictions_20260311_080547_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,38.05,2026-03-19,2628.0,99995.4,0.0,46646.99999999999,100000.0,146647.0,0.0,0.46646999999999994,0,0,25,12,0,13,0.46646999999999994,0,1,True
EPCL,Prophet,EPCL_predictions_20260311_144717_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,32.06,2026-03-19,3119.0,99995.14000000001,0.0,67058.49999999999,100000.0,167058.5,0.0,0.6705849999999999,0,0,25,11,0,14,0.6705849999999999,0,1,True
EPCLPS,RandomForest,EPCLPS_predictions_20260311_144817_20260304_20260511.csv,shares,flat,21,2026-03-04,2026-04-09,12.3,2026-03-19,8130.0,99999.0,-8211.300000000012,19512.00000000002,91788.69999999998,119512.00000000001,-0.08211300000000012,0.19512000000000018,14,0,7,5,0,16,0.2772330000000003,-1,1,True
EPQL,RandomForest,EPQL_predictions_20260311_145013_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,24.78,2026-03-19,4036.0,100012.08,3188.4400000000114,18605.959999999985,103188.44000000002,118605.95999999999,0.03188440000000011,0.18605959999999985,20,0,5,12,0,13,0.15417519999999973,1,1,True
ESBL,Prophet,ESBL_predictions_20260311_080753_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,12.67,2026-03-19,7893.0,100004.31,-51067.709999999985,40096.44000000002,48932.290000000015,140096.44,-0.5106770999999999,0.40096440000000017,25,0,0,10,0,15,0.9116415,-1,1,True
EXIDE,Prophet,EXIDE_predictions_20260311_080950_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,422.28,2026-03-19,237.0,100080.36,-9411.269999999995,30196.170000000002,90588.73000000001,130196.17,-0.09411269999999995,0.3019617,17,0,8,11,0,14,0.39607439999999994,-1,1,True
FABL,XGBoost,FABL_predictions_20260311_081147_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,83.48,2026-03-19,1198.0,100009.04000000001,31639.180000000015,47033.479999999996,131639.18000000002,147033.47999999998,0.31639180000000017,0.47033479999999994,13,0,12,12,0,13,0.15394299999999977,1,1,True
FANM,Prophet,FANM_predictions_20260311_081233_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,6.01,2026-03-19,16639.0,100000.39,-1996.6799999999873,87521.14000000001,98003.32,187521.14,-0.019966799999999875,0.8752114000000002,17,0,8,12,0,13,0.8951782,-1,1,True
FASM,RandomForest,FASM_predictions_20260311_081310_20260304_20260511.csv,shares,flat,24,2026-03-04,2026-04-09,415.0,2026-03-19,241.0,100015.0,14264.790000000012,53930.979999999996,114264.79000000001,153930.97999999998,0.1426479000000001,0.5393098,13,0,11,12,0,12,0.39666189999999985,1,1,True
FATIMA,Prophet,FATIMA_predictions_20260311_081503_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,131.37,2026-03-19,761.0,99972.57,0.0,37897.80000000001,100000.0,137897.80000000002,0.0,0.3789780000000001,0,0,25,10,0,15,0.3789780000000001,0,1,True
FCCL,XGBoost,FCCL_predictions_20260311_081653_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,38.98,2026-03-19,2565.0,99983.7,37936.34999999998,62739.90000000001,137936.34999999998,162739.90000000002,0.37936349999999974,0.627399,14,0,11,10,0,15,0.2480355000000003,1,1,True
FCEPL,XGBoost,FCEPL_predictions_20260311_081845_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,73.27,2026-03-19,1365.0,100013.54999999999,-286.64999999999054,36691.20000000001,99713.35,136691.2,-0.0028664999999999056,0.3669120000000001,5,0,20,13,0,12,0.3697785,-1,1,True
FCIBL,Prophet,FCIBL_predictions_20260311_145101_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,22.73,2026-03-19,4399.0,99989.27,102232.75999999998,137732.68999999997,202232.75999999998,237732.68999999997,1.0223276,1.3773268999999997,25,0,0,16,0,9,0.3549992999999998,1,1,True
FCL,Prophet,FCL_predictions_20260311_145114_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,20.39,2026-03-19,4904.0,99992.56,441.3600000000006,34180.88,100441.36,134180.88,0.004413600000000006,0.34180879999999997,17,0,8,11,0,14,0.33739519999999995,1,1,True
FCSC,RandomForest,FCSC_predictions_20260311_082034_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,4.06,2026-03-19,24631.0,100001.85999999999,9852.400000000007,76356.09999999999,109852.40000000001,176356.09999999998,0.09852400000000007,0.7635609999999999,11,0,14,14,0,11,0.6650369999999999,1,1,True
FDPL,RandomForest,FDPL_predictions_20260311_145133_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,4.0,2026-03-19,25000.0,100000.0,-9249.999999999982,64249.99999999997,90750.00000000001,164249.99999999997,-0.09249999999999982,0.6424999999999997,10,0,15,11,0,14,0.7349999999999995,-1,1,True
FECM,Prophet,FECM_predictions_20260311_082203_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,16.09,2026-03-19,6215.0,99999.35,30453.499999999993,71721.1,130453.5,171721.1,0.30453499999999994,0.717211,25,0,0,12,0,13,0.4126760000000001,1,1,True
FECTC,RandomForest,FECTC_predictions_20260311_082332_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,88.93,2026-03-19,1124.0,99957.32,-1461.2000000000135,43982.12000000001,98538.79999999999,143982.12,-0.014612000000000135,0.4398212000000001,12,0,13,13,0,12,0.4544332000000002,-1,1,True
FEM,Prophet,FEM_predictions_20260311_082427_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,8.17,2026-03-19,12240.0,100000.8,-4284.000000000018,46756.800000000025,95715.99999999999,146756.80000000002,-0.042840000000000183,0.46756800000000026,24,0,1,10,0,15,0.5104080000000004,-1,1,True
FEROZ,RandomForest,FEROZ_predictions_20260311_082621_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,314.33,2026-03-19,318.0,99956.93999999999,30289.49999999998,45744.29999999999,130289.49999999999,145744.3,0.3028949999999998,0.4574429999999999,17,0,8,13,0,12,0.15454800000000007,1,1,True
FFC,Prophet,FFC_predictions_20260311_082817_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,493.96,2026-03-19,202.0,99779.92,0.0,31829.14000000001,100000.0,131829.14,0.0,0.3182914000000001,0,0,25,12,0,13,0.3182914000000001,0,1,True
FFL,XGBoost,FFL_predictions_20260311_083013_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,15.04,2026-03-19,6649.0,100000.95999999999,6183.5700000000215,38896.64999999999,106183.57000000002,138896.65,0.061835700000000215,0.3889664999999999,15,0,10,13,0,12,0.32713079999999967,1,1,True
FFLM,Prophet,FFLM_predictions_20260311_083053_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,6.89,2026-03-19,14514.0,100001.45999999999,0.0,62555.340000000004,100000.0,162555.34,0.0,0.6255534,0,0,25,14,0,11,0.6255534,0,1,True
FHAM,RandomForest,FHAM_predictions_20260311_083232_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,29.88,2026-03-19,3347.0,100008.36,8668.73,27512.339999999997,108668.73,127512.34,0.0866873,0.27512339999999996,19,0,6,13,0,12,0.18843609999999997,1,1,True
FIBLM,Prophet,FIBLM_predictions_20260311_083309_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,10.73,2026-03-19,9320.0,100003.6,15657.599999999995,58436.399999999994,115657.59999999999,158436.4,0.15657599999999994,0.584364,25,0,0,14,0,11,0.42778800000000006,1,1,True
FIMM,XGBoost,FIMM_predictions_20260311_083315_20260304_20260511.csv,shares,flat,14,2026-03-04,2026-04-09,192.66,2026-03-19,519.0,99990.54,0.0,8848.950000000006,100000.0,108848.95000000001,0.0,0.08848950000000007,6,0,8,1,0,13,0.08848950000000007,0,1,True
FLYNG,RandomForest,FLYNG_predictions_20260311_083507_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,40.67,2026-03-19,2459.0,100007.53,2213.0999999999963,30860.450000000004,102213.09999999999,130860.45000000001,0.022130999999999963,0.30860450000000006,3,0,22,9,0,16,0.2864735000000001,1,1,True
FML,Prophet,FML_predictions_20260311_145256_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,39.0,2026-03-19,2564.0,99996.0,0.0,45562.279999999984,100000.0,145562.27999999997,0.0,0.45562279999999983,0,0,25,11,0,14,0.45562279999999983,0,1,True
FNEL,RandomForest,FNEL_predictions_20260311_083726_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,1.25,2026-03-19,80000.0,100000.0,-1600.0000000000014,60800.00000000002,98400.0,160800.00000000003,-0.016000000000000014,0.6080000000000002,6,0,19,9,0,16,0.6240000000000002,-1,1,True
FPJM,Prophet,FPJM_predictions_20260311_083852_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,6.0,2026-03-19,16667.0,100002.0,5166.77000000002,43167.53000000003,105166.77000000002,143167.53000000003,0.051667700000000205,0.43167530000000026,17,0,8,12,0,13,0.38000760000000006,1,1,True
FPRM,Prophet,FPRM_predictions_20260311_083947_20260304_20260511.csv,shares,flat,22,2026-03-04,2026-04-09,12.4,2026-03-19,8065.0,100006.0,-483.9000000000021,25888.650000000005,99516.09999999999,125888.65000000001,-0.004839000000000021,0.2588865000000001,22,0,0,8,0,14,0.2637255000000001,-1,1,True
FRCL,RandomForest,FRCL_predictions_20260311_084040_20260304_20260511.csv,shares,flat,22,2026-03-04,2026-04-09,63.17,2026-03-19,1583.0,99998.11,9149.740000000002,21148.879999999997,109149.74,121148.88,0.09149740000000002,0.21148879999999998,12,0,10,3,0,19,0.11999139999999996,1,1,True
FRSM,RandomForest,FRSM_predictions_20260311_084154_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,45.29,2026-03-19,2208.0,100000.31999999999,19629.120000000003,36763.2,119629.12,136763.2,0.19629120000000003,0.36763199999999996,18,0,7,7,0,18,0.17134079999999993,1,1,True
FTMM,RandomForest,FTMM_predictions_20260311_084307_20260304_20260511.csv,shares,flat,24,2026-03-04,2026-04-09,12.14,2026-03-19,8237.0,99997.18000000001,-15403.190000000008,32453.779999999995,84596.81,132453.78,-0.15403190000000008,0.32453779999999993,3,0,21,10,0,14,0.4785697,-1,1,True
FTSM,RandomForest,FTSM_predictions_20260311_084336_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,23.23,2026-03-19,4305.0,100005.15000000001,17564.40000000001,105816.90000000001,117564.40000000001,205816.90000000002,0.17564400000000008,1.0581690000000001,14,0,11,14,0,11,0.882525,1,1,True
FZCM,XGBoost,FZCM_predictions_20260311_084443_20260304_20260511.csv,shares,flat,24,2026-03-04,2026-04-09,201.42,2026-03-19,496.0,99904.31999999999,5986.720000000011,23669.120000000017,105986.72000000002,123669.12000000002,0.05986720000000011,0.23669120000000018,14,0,10,9,0,15,0.17682400000000006,1,1,True
GADT,RandomForest,GADT_predictions_20260311_084612_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,260.04,2026-03-19,385.0,100115.40000000001,-11969.650000000003,35604.79999999999,88030.34999999999,135604.8,-0.11969650000000004,0.35604799999999986,22,0,3,15,0,10,0.4757444999999999,-1,1,True
GAL,RandomForest,GAL_predictions_20260311_145336_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,357.87,2026-03-19,279.0,99845.73,-28382.670000000006,46609.74000000002,71617.32999999999,146609.74000000002,-0.28382670000000004,0.4660974000000002,6,0,19,12,0,13,0.7499241000000003,-1,1,True
GAMON,Prophet,GAMON_predictions_20260311_084730_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,14.24,2026-03-19,7022.0,99993.28,0.0,46415.42000000002,100000.0,146415.42,0.0,0.4641542000000002,0,0,25,12,0,13,0.4641542000000002,0,1,True
GATI,Prophet,GATI_predictions_20260311_084907_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,72.84,2026-03-19,1373.0,100009.32,0.0,41752.930000000015,100000.0,141752.93000000002,0.0,0.41752930000000016,0,0,25,14,0,11,0.41752930000000016,0,1,True
GATM,Prophet,GATM_predictions_20260311_085106_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,18.81,2026-03-19,5316.0,99993.95999999999,9515.640000000014,44707.56000000002,109515.64000000001,144707.56000000003,0.09515640000000014,0.4470756000000002,17,0,8,10,0,15,0.35191920000000004,1,1,True
GCIL,XGBoost,GCIL_predictions_20260311_145448_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,26.6,2026-03-19,3759.0,99989.40000000001,-2932.0199999999786,52250.1,97067.98000000003,152250.1,-0.029320199999999786,0.522501,8,0,17,14,0,11,0.5518211999999998,-1,1,True
GEMPAPL,RandomForest,GEMPAPL_predictions_20260311_145454_20260226_20260505.csv,shares,flat,8,2026-03-10,2026-04-06,9.25,2026-04-06,10811.0,100001.75,-432.4399999999908,3351.4100000000053,99567.56000000001,103351.41,-0.004324399999999908,0.033514100000000054,1,0,7,3,0,5,0.03783849999999996,-1,1,True
GEMSPNL,RandomForest,GEMSPNL_predictions_20260311_145521_20260304_20260511.csv,shares,flat,12,2026-03-04,2026-03-19,85.95,2026-03-19,1163.0,99959.85,36727.54,39716.45,136727.54,139716.45,0.36727540000000003,0.3971645,10,0,2,9,0,3,0.029889099999999946,1,1,True
GFIL,RandomForest,GFIL_predictions_20260311_085235_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,19.61,2026-03-19,5099.0,99991.39,46196.93999999998,71895.9,146196.93999999997,171895.9,0.4619693999999998,0.7189589999999999,16,0,9,18,0,7,0.2569896000000001,1,1,True
GGGL,RandomForest,GGGL_predictions_20260311_085432_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,7.7,2026-03-19,12987.0,99999.90000000001,5974.0199999999995,39220.73999999998,105974.02,139220.74,0.05974019999999999,0.3922073999999998,8,0,17,13,0,12,0.33246719999999985,1,1,True
GGL,RandomForest,GGL_predictions_20260311_085625_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,15.34,2026-03-19,6519.0,100001.45999999999,3389.879999999986,49153.26000000001,103389.87999999999,149153.26,0.03389879999999986,0.4915326000000001,6,0,19,12,0,13,0.45763380000000026,1,1,True
GHGL,Prophet,GHGL_predictions_20260311_085817_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,30.65,2026-03-19,3263.0,100010.95,12105.730000000007,42941.08,112105.73000000001,142941.08000000002,0.12105730000000006,0.42941080000000004,25,0,0,14,0,11,0.30835349999999995,1,1,True
GHNI,Prophet,GHNI_predictions_20260311_090014_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,686.39,2026-03-19,146.0,100212.94,-11684.379999999997,36978.879999999976,88315.62,136978.87999999998,-0.11684379999999997,0.36978879999999975,25,0,0,11,0,14,0.48663259999999975,-1,1,True
GLAXO,Prophet,GLAXO_predictions_20260311_090202_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,316.79,2026-03-19,316.0,100105.64,1377.7599999999863,41032.600000000006,101377.75999999998,141032.6,0.013777599999999864,0.4103260000000001,3,0,22,12,0,13,0.3965484000000002,1,1,True
GLPL,RandomForest,GLPL_predictions_20260311_090338_20260227_20260506.csv,shares,flat,18,2026-03-13,2026-04-09,700.0,2026-03-19,143.0,100100.0,0.0,42.8999999999935,100000.0,100042.9,0.0,0.00042899999999993497,0,0,18,3,0,15,0.00042899999999993497,0,1,True
GOC,RandomForest,GOC_predictions_20260311_090408_20260304_20260511.csv,shares,flat,21,2026-03-04,2026-04-09,85.0,2026-03-19,1176.0,99960.0,2551.920000000002,18816.0,102551.92,118816.0,0.02551920000000002,0.18816,14,0,7,3,0,18,0.16264079999999997,1,1,True
GRR,RandomForest,GRR_predictions_20260311_145618_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,19.8,2026-03-19,5051.0,100009.8,-404.08000000001016,8233.129999999994,99595.91999999998,108233.12999999999,-0.004040800000000101,0.08233129999999994,19,0,6,9,0,16,0.08637210000000003,-1,1,True
GRYL,Prophet,GRYL_predictions_20260311_090509_20260304_20260511.csv,shares,flat,24,2026-03-04,2026-04-09,18.76,2026-03-19,5330.0,99990.8,0.0,55378.69999999997,100000.0,155378.69999999995,0.0,0.5537869999999997,0,0,24,9,0,15,0.5537869999999997,0,1,True
GSPM,Prophet,GSPM_predictions_20260311_090523_20260304_20260511.csv,shares,flat,22,2026-03-04,2026-04-09,3.93,2026-04-09,25445.0,99998.85,8142.400000000006,94909.84999999999,108142.40000000001,194909.84999999998,0.08142400000000007,0.9490985,7,0,15,10,0,12,0.8676744999999999,1,1,True
GTYR,RandomForest,GTYR_predictions_20260311_090715_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,25.07,2026-03-19,3989.0,100004.23,-7060.529999999999,38294.4,92939.47,138294.4,-0.07060529999999998,0.382944,9,0,16,13,0,12,0.4535493,-1,1,True
GUSM,Prophet,GUSM_predictions_20260311_090726_20260304_20260511.csv,shares,flat,21,2026-03-04,2026-04-09,5.82,2026-03-19,17182.0,99999.24,5.684341886080802e-14,28178.479999999996,100000.0,128178.48,5.684341886080802e-19,0.28178479999999995,8,0,13,6,0,15,0.28178479999999995,0,1,True
GVGL,Prophet,GVGL_predictions_20260311_090919_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,50.05,2026-03-19,1998.0,99999.9,-13426.560000000027,44655.3,86573.43999999997,144655.3,-0.13426560000000026,0.44655300000000003,13,0,12,11,0,14,0.5808186000000003,-1,1,True
GWLC,Prophet,GWLC_predictions_20260311_091111_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,40.97,2026-03-19,2441.0,100007.77,0.0,63173.080000000016,100000.0,163173.08000000002,0.0,0.6317308000000001,0,0,25,12,0,13,0.6317308000000001,0,1,True
HABSM,Prophet,HABSM_predictions_20260311_091252_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,66.22,2026-03-19,1510.0,99992.2,0.0,25005.59999999998,100000.0,125005.59999999998,0.0,0.2500559999999998,0,0,25,16,0,9,0.2500559999999998,0,1,True
HAEL,XGBoost,HAEL_predictions_20260311_091411_20260304_20260511.csv,shares,flat,24,2026-03-04,2026-04-09,17.37,2026-03-19,5757.0,99999.09000000001,-7023.540000000001,46228.71000000001,92976.45999999999,146228.71000000002,-0.0702354,0.46228710000000006,12,0,12,10,0,14,0.5325225,-1,1,True
HALEON,Prophet,HALEON_predictions_20260311_145708_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,712.63,2026-03-19,140.0,99768.2,0.0,23657.200000000033,100000.0,123657.20000000004,0.0,0.23657200000000034,0,0,25,9,0,16,0.23657200000000034,0,1,True
